Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Age,Gender,Date_Time,Date,Time,Location,WeekDay,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Checkout_Initiated,cart_abandoned,Traffic Category,Order_Amount
0,0.0,0,0.0,16,644.2,0.004166667,0.031666667,0.0,0.0,5,3,2,Union Territories,4,Returning_Visitor,False,False,64,F,2023-05-09 12:15:27.865381949,2023-05-09,12:15:27.865381,Andaman and Nicobar Islands,Tuesday,1.0,4.0,1,1,Amazon Homepage Recommendations,0
3,18.33333333,0,0.0,38,2635.177778,0.0,0.008947368,0.0,0.4,5,2,4,North-Eastern Region,2,Returning_Visitor,False,False,55,M,2023-05-09 12:58:05.737066595,2023-05-09,12:58:05.737066,Meghalaya,Tuesday,3.0,2.0,1,1,Organic Search,0
4,61.0,0,0.0,19,607.0,0.0,0.026984127,17.53595893,1.0,5,1,1,Western Region,4,Returning_Visitor,True,True,65,T,2023-05-09 13:40:43.608751241,2023-05-09,13:40:43.608751,Gujarat,Friday,1.0,2.0,1,0,Amazon Homepage Recommendations,377
0,0.0,0,0.0,6,415.0,0.0,0.033333333,0.0,0.4,5,1,1,Southern Region,2,Returning_Visitor,False,False,26,T,2023-05-09 14:23:21.480435887,2023-05-09,14:23:21.480435,Kerala,Tuesday,0.0,0.0,1,1,Organic Search,0
2,31.0,1,16.0,36,2083.530952,0.0,0.01351025,0.0,0.8,5,2,2,Central Region,3,Returning_Visitor,False,False,19,F,2023-05-09 15:05:59.352120533,2023-05-09,15:05:59.352120,Chhattisgarh,Tuesday,1.0,0.0,1,1,Amazon Email Promotions,0
3,58.5,0,0.0,17,281.6666667,0.007058824,0.017647059,0.0,0.0,5,1,1,North-Eastern Region,4,Returning_Visitor,False,False,23,F,2023-05-09 15:48:37.223805179,2023-05-09,15:48:37.223805,Manipur,Tuesday,0.0,0.0,1,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,2,27.0,0.15,0.15,0.0,0.0,5,1,1,Union Territories,2,Returning_Visitor,False,False,29,F,2023-05-09 16:31:15.095489825,2023-05-09,16:31:15.095489,Lakshadweep,Tuesday,2.0,0.0,2,1,Organic Search,0
0,0.0,1,0.0,9,215.0,0.044444444,0.074074074,0.0,0.8,5,4,1,Eastern Region,3,Returning_Visitor,False,False,54,M,2023-05-09 17:13:52.967174471,2023-05-09,17:13:52.967174,Bihar,Tuesday,1.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,12,162.0,0.05,0.066666667,0.0,0.0,5,1,1,Northern Region,3,Returning_Visitor,False,False,31,F,2023-05-09 17:56:30.838859117,2023-05-09,17:56:30.838859,Delhi,Tuesday,8.0,2.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,2,114.0,0.05,0.066666667,0.0,0.8,5,3,3,North-Eastern Region,3,Returning_Visitor,False,False,57,F,2023-05-09 18:39:08.710543763,2023-05-09,18:39:08.710543,Tripura,Tuesday,0.0,0.0,2,1,Amazon Email Promotions,0
6,326.25,4,94.0,128,5062.213753,0.000854701,0.01791847,0.0,0.0,5,2,5,Union Territories,3,Returning_Visitor,False,False,39,F,2023-05-09 19:21:46.582228409,2023-05-09,19:21:46.582228,Andaman and Nicobar Islands,Tuesday,3.0,1.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,4,253.0,0.0,0.016666667,0.0,0.6,5,2,2,Western Region,3,Returning_Visitor,False,False,55,F,2023-05-09 20:04:24.453913055,2023-05-09,20:04:24.453913,Goa,Tuesday,31.0,0.0,31,1,Amazon Email Promotions,0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.4,5,2,2,Eastern Region,3,Returning_Visitor,False,False,76,F,2023-05-09 20:47:02.325597701,2023-05-09,20:47:02.325597,West Bengal,Tuesday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,5,1,1,Unknown,3,Returning_Visitor,False,False,84,F,2023-05-09 21:29:40.197282347,2023-05-09,21:29:40.197282,Uttar Pradesh,Tuesday,0.0,0.0,2,1,Amazon Email Promotions,0
2,22.0,0,0.0,25,436.5,0.008,0.024,0.0,0.2,5,2,4,North-Eastern Region,1,Returning_Visitor,False,False,34,F,2023-05-09 22:12:18.068966993,2023-05-09,22:12:18.068966,Arunachal Pradesh,Tuesday,1.0,0.0,2,1,Direct Search,0
0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0.2,5,1,1,Southern Region,3,Returning_Visitor,False,False,45,M,2023-05-09 22:54:55.940651639,2023-05-09,22:54:55.940651,Karnataka,Tuesday,1.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,12,317.8333333,0.0,0.005555556,0.0,0.0,5,1,1,Eastern Region,4,Returning_Visitor,True,False,42,F,2023-05-09 23:37:33.812336285,2023-05-09,23:37:33.812336,Odisha,Friday,6.0,0.0,1,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,21,1146.333333,0.0,0.012962963,0.0,0.8,5,3,2,North-Eastern Region,3,Returning_Visitor,False,False,79,F,2023-05-10 00:20:11.684020930,2023-05-10,00:20:11.684020,Arunachal Pradesh,Wednesday,14.0,0.0,14,1,Amazon Email Promotions,0
0,0.0,0,0.0,11,577.0,0.018181818,0.027272727,0.0,0.2,5,2,2,Central Region,1,Returning_Visitor,False,False,63,M,2023-05-10 01:02:49.555705576,2023-05-10,01:02:49.555705,Madhya Pradesh,Wednesday,5.0,1.0,2,1,Direct Search,0
0,0.0,0,0.0,8,95.0,0.0,0.075,0.0,0.0,5,4,1,North-Eastern Region,3,Returning_Visitor,False,False,46,F,2023-05-10 01:45:27.427390222,2023-05-10,01:45:27.427390,Arunachal Pradesh,Wednesday,4.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,301.5,0.0,0.111111111,0.0,0.0,5,2,4,Eastern Region,3,Returning_Visitor,False,False,61,F,2023-05-10 02:28:05.299074868,2023-05-10,02:28:05.299074,Jharkhand,Wednesday,0.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,243.0,0.0,0.033333333,0.0,0.0,5,2,4,Northern Region,1,Returning_Visitor,False,False,79,T,2023-05-10 03:10:43.170759514,2023-05-10,03:10:43.170759,Haryana,Wednesday,2.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,5,2,2,Union Territories,2,Returning_Visitor,False,False,17,T,2023-05-10 03:53:21.042444160,2023-05-10,03:53:21.042444,Ladakh,Wednesday,1.0,0.0,1,1,Organic Search,0
0,0.0,2,75.0,14,442.3333333,0.0,0.034375,0.0,0.8,5,1,1,North-Eastern Region,3,Returning_Visitor,False,False,65,M,2023-05-10 04:35:58.914128806,2023-05-10,04:35:58.914128,Tripura,Wednesday,13.0,0.0,13,1,Amazon Email Promotions,0
0,0.0,0,0.0,3,41.0,0.0,0.066666667,0.0,0.0,5,1,1,Union Territories,3,Returning_Visitor,False,False,67,F,2023-05-10 05:18:36.785813452,2023-05-10,05:18:36.785813,Chandigarh,Wednesday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,11,292.9,0.028,0.11952381,0.0,0.0,5,2,4,North-Eastern Region,1,Returning_Visitor,False,False,49,T,2023-05-10 06:01:14.657498098,2023-05-10,06:01:14.657498,Nagaland,Wednesday,2.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,Union Territories,3,Returning_Visitor,False,False,77,F,2023-05-10 06:43:52.529182744,2023-05-10,06:43:52.529182,Ladakh,Wednesday,7.0,2.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,9,1238.333333,0.0,0.040740741,0.0,0.4,5,2,2,Western Region,3,Returning_Visitor,False,False,47,T,2023-05-10 07:26:30.400867390,2023-05-10,07:26:30.400867,Maharashtra,Wednesday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,10,225.4666667,0.0,0.05,0.0,0.4,5,1,1,Western Region,3,Returning_Visitor,False,False,52,M,2023-05-10 08:09:08.272552036,2023-05-10,08:09:08.272552,Maharashtra,Wednesday,9.0,0.0,2,1,Amazon Email Promotions,0
4,462.0,0,0.0,51,1873.216667,0.0,0.00754717,0.0,0.6,5,2,2,Union Territories,3,Returning_Visitor,False,False,36,M,2023-05-10 08:51:46.144236682,2023-05-10,08:51:46.144236,Daman and Diu,Wednesday,2.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,3,13.0,0.133333333,0.166666667,0.0,0.0,5,2,4,Union Territories,1,Returning_Visitor,False,False,32,M,2023-05-10 09:34:24.015921328,2023-05-10,09:34:24.015921,Daman and Diu,Wednesday,10.0,9.0,1,1,Direct Search,0
0,0.0,0,0.0,2,222.0,0.0,0.1,0.0,0.0,5,2,6,Southern Region,2,Returning_Visitor,True,False,46,M,2023-05-10 10:17:01.887605974,2023-05-10,10:17:01.887605,Karnataka,Sunday,0.0,0.0,2,1,Organic Search,0
2,20.0,0,0.0,16,214.8333333,0.0,0.022222222,0.0,0.0,5,2,2,North-Eastern Region,6,Returning_Visitor,False,False,71,T,2023-05-10 10:59:39.759290620,2023-05-10,10:59:39.759290,Arunachal Pradesh,Wednesday,0.0,0.0,1,1,Social Media Ads,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,Southern Region,3,Returning_Visitor,False,False,37,M,2023-05-10 11:42:17.630975266,2023-05-10,11:42:17.630975,Tamil Nadu,Wednesday,3.0,3.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,2017.166667,0.0,0.011111111,0.0,0.8,5,2,2,Unknown,3,Returning_Visitor,False,False,77,M,2023-05-10 12:24:55.502659912,2023-05-10,12:24:55.502659,Uttar Pradesh,Wednesday,6.0,0.0,6,1,Amazon Email Promotions,0
6,111.5,0,0.0,26,449.0277778,0.0,0.018518519,0.0,0.6,5,1,1,Western Region,3,Returning_Visitor,False,False,15,M,2023-05-10 13:07:33.374344558,2023-05-10,13:07:33.374344,Rajasthan,Wednesday,4.0,0.0,4,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,158.1666667,0.0,0.033333333,0.0,0.0,5,3,2,Western Region,2,Returning_Visitor,False,False,12,T,2023-05-10 13:50:11.246029204,2023-05-10,13:50:11.246029,Goa,Wednesday,0.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,9,303.6666667,0.005555556,0.046296296,0.0,0.0,5,2,4,Union Territories,2,Returning_Visitor,False,False,48,M,2023-05-10 14:32:49.117713850,2023-05-10,14:32:49.117713,Lakshadweep,Wednesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,5,2,4,Northern Region,5,Returning_Visitor,False,False,71,F,2023-05-10 15:15:26.989398496,2023-05-10,15:15:26.989398,Uttarakhand,Wednesday,12.0,5.0,1,1,Amazon Sponsored Products,0
0,0.0,0,0.0,2,42.0,0.05,0.15,0.0,0.4,5,2,2,Southern Region,4,Returning_Visitor,False,False,39,T,2023-05-10 15:58:04.861083142,2023-05-10,15:58:04.861083,Telangana,Wednesday,0.0,0.0,2,1,Amazon Homepage Recommendations,0
4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,5,1,1,Union Territories,3,Returning_Visitor,False,False,26,F,2023-05-10 16:40:42.732767787,2023-05-10,16:40:42.732767,Lakshadweep,Wednesday,0.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,Northern Region,3,Returning_Visitor,False,False,49,F,2023-05-10 17:23:20.604452433,2023-05-10,17:23:20.604452,Delhi,Wednesday,3.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,9,272.5,0.0,0.011851852,0.0,0.2,5,1,1,North-Eastern Region,3,Returning_Visitor,False,False,24,T,2023-05-10 18:05:58.476137079,2023-05-10,18:05:58.476137,Tripura,Wednesday,0.0,0.0,2,1,Amazon Email Promotions,0
3,19.0,0,0.0,8,344.0,0.0,0.007407407,0.0,0.0,5,2,4,Union Territories,3,Returning_Visitor,False,False,28,F,2023-05-10 18:48:36.347821725,2023-05-10,18:48:36.347821,Lakshadweep,Wednesday,3.0,1.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,North-Eastern Region,3,Returning_Visitor,False,False,82,F,2023-05-10 19:31:14.219506371,2023-05-10,19:31:14.219506,Nagaland,Wednesday,1.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,5,2,2,North-Eastern Region,6,Returning_Visitor,False,False,70,M,2023-05-10 20:13:52.091191017,2023-05-10,20:13:52.091191,Manipur,Wednesday,9.0,10.0,1,1,Social Media Ads,0
0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,5,2,4,Unknown,3,Returning_Visitor,False,False,71,T,2023-05-10 20:56:29.962875663,2023-05-10,20:56:29.962875,Uttar Pradesh,Wednesday,15.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,5,2,2,Unknown,1,Returning_Visitor,False,False,38,T,2023-05-10 21:39:07.834560309,2023-05-10,21:39:07.834560,Uttar Pradesh,Wednesday,4.0,1.0,2,1,Direct Search,0
0,0.0,0,0.0,4,573.0,0.0,0.05,0.0,0.0,5,2,2,Southern Region,3,Returning_Visitor,False,False,18,F,2023-05-10 22:21:45.706244955,2023-05-10,22:21:45.706244,Puducherry,Wednesday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,28,1231.233333,0.007142857,0.030357143,0.0,0.0,5,1,1,Northern Region,3,Returning_Visitor,False,False,79,T,2023-05-10 23:04:23.577929601,2023-05-10,23:04:23.577929,Punjab,Wednesday,4.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,5,2,2,Northern Region,1,Returning_Visitor,False,False,12,M,2023-05-10 23:47:01.449614247,2023-05-10,23:47:01.449614,Punjab,Wednesday,2.0,4.0,1,1,Direct Search,0
0,0.0,0,0.0,20,873.7365079,0.0075,0.028166667,0.0,0.0,5,1,2,Eastern Region,1,Returning_Visitor,False,False,51,F,2023-05-11 00:29:39.321298893,2023-05-11,00:29:39.321298,Bihar,Thursday,1.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,5,2,2,Union Territories,4,Returning_Visitor,False,False,61,F,2023-05-11 01:12:17.192983539,2023-05-11,01:12:17.192983,Lakshadweep,Thursday,0.0,0.0,1,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,4,16.0,0.1,0.15,0.0,0.0,5,2,5,Northern Region,1,Returning_Visitor,False,False,60,F,2023-05-11 01:54:55.064668185,2023-05-11,01:54:55.064668,Haryana,Thursday,0.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,5,2,2,Union Territories,3,Returning_Visitor,False,False,12,M,2023-05-11 02:37:32.936352831,2023-05-11,02:37:32.936352,Lakshadweep,Thursday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,9,261.75,0.0,0.026666667,0.0,0.0,5,2,6,Northern Region,1,Returning_Visitor,False,False,62,M,2023-05-11 03:20:10.808037477,2023-05-11,03:20:10.808037,Haryana,Thursday,10.0,13.0,2,1,Direct Search,0
0,0.0,0,0.0,21,615.8831169,0.033333333,0.04993081,0.0,0.0,5,3,2,Union Territories,1,Returning_Visitor,True,False,59,M,2023-05-11 04:02:48.679722123,2023-05-11,04:02:48.679722,Ladakh,Saturday,3.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,3,Western Region,2,Returning_Visitor,True,False,31,M,2023-05-11 04:45:26.551406769,2023-05-11,04:45:26.551406,Gujarat,Saturday,1.0,1.0,1,1,Organic Search,0
0,0.0,0,0.0,6,117.5,0.0,0.033333333,0.0,0.8,5,1,1,Northern Region,3,Returning_Visitor,True,False,72,F,2023-05-11 05:28:04.423091415,2023-05-11,05:28:04.423091,Himachal Pradesh,Friday,0.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,North-Eastern Region,3,Returning_Visitor,False,False,27,M,2023-05-11 06:10:42.294776061,2023-05-11,06:10:42.294776,Nagaland,Thursday,12.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,North-Eastern Region,3,Returning_Visitor,False,False,73,T,2023-05-11 06:53:20.166460707,2023-05-11,06:53:20.166460,Nagaland,Thursday,17.0,10.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,23,501.6666667,0.008695652,0.01884058,0.0,0.6,5,1,1,Western Region,2,Returning_Visitor,False,False,62,T,2023-05-11 07:35:58.038145353,2023-05-11,07:35:58.038145,Maharashtra,Thursday,0.0,0.0,1,1,Organic Search,0
2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,5,1,1,Northern Region,1,Returning_Visitor,True,False,57,M,2023-05-11 08:18:35.909829999,2023-05-11,08:18:35.909829,Uttarakhand,Sunday,1.0,0.0,2,1,Direct Search,0
1,9.5,0,0.0,23,1223.0,0.015217391,0.012463768,0.0,0.0,5,1,1,Southern Region,2,Returning_Visitor,True,False,72,M,2023-05-11 09:01:13.781514644,2023-05-11,09:01:13.781514,Tamil Nadu,Friday,0.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,6,467.0,0.0,0.016666667,0.0,0.4,5,1,1,Eastern Region,3,Returning_Visitor,False,False,16,F,2023-05-11 09:43:51.653199290,2023-05-11,09:43:51.653199,Jharkhand,Thursday,2.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,5,2,2,Central Region,3,Returning_Visitor,False,False,76,T,2023-05-11 10:26:29.524883936,2023-05-11,10:26:29.524883,Chhattisgarh,Thursday,4.0,0.0,4,1,Amazon Email Promotions,0
0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,5,1,1,Central Region,2,Returning_Visitor,False,False,67,F,2023-05-11 11:09:07.396568582,2023-05-11,11:09:07.396568,Chhattisgarh,Thursday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,5,2,2,Southern Region,3,Returning_Visitor,False,False,21,F,2023-05-11 11:51:45.268253228,2023-05-11,11:51:45.268253,Telangana,Thursday,14.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,5,2,2,Eastern Region,3,Returning_Visitor,False,False,84,M,2023-05-11 12:34:23.139937874,2023-05-11,12:34:23.139937,Odisha,Thursday,8.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,5,2,4,Union Territories,1,Returning_Visitor,False,False,50,F,2023-05-11 13:17:01.011622520,2023-05-11,13:17:01.011622,Dadra and Nagar Haveli,Thursday,6.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,5,3,2,Southern Region,4,Returning_Visitor,True,False,62,T,2023-05-11 13:59:38.883307166,2023-05-11,13:59:38.883307,Karnataka,Sunday,0.0,0.0,1,1,Amazon Homepage Recommendations,0
1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,5,1,1,Unknown,4,Returning_Visitor,True,False,68,M,2023-05-11 14:42:16.754991812,2023-05-11,14:42:16.754991,Uttar Pradesh,Saturday,4.0,0.0,4,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,5,2,4,Eastern Region,3,Returning_Visitor,False,False,19,M,2023-05-11 15:24:54.626676458,2023-05-11,15:24:54.626676,Bihar,Thursday,2.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,5,1,1,Western Region,3,Returning_Visitor,False,False,39,T,2023-05-11 16:07:32.498361104,2023-05-11,16:07:32.498361,Rajasthan,Thursday,0.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,5,1,1,Southern Region,2,Returning_Visitor,True,False,46,T,2023-05-11 16:50:10.370045750,2023-05-11,16:50:10.370045,Andhra Pradesh,Friday,0.0,0.0,1,1,Organic Search,0
5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,5,2,2,North-Eastern Region,1,Returning_Visitor,True,False,51,M,2023-05-11 17:32:48.241730396,2023-05-11,17:32:48.241730,Nagaland,Saturday,0.0,0.0,1,1,Direct Search,0
3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,5,1,1,Central Region,3,Returning_Visitor,False,False,23,F,2023-05-11 18:15:26.113415042,2023-05-11,18:15:26.113415,Madhya Pradesh,Thursday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,5,1,1,Western Region,2,Returning_Visitor,False,False,37,M,2023-05-11 18:58:03.985099688,2023-05-11,18:58:03.985099,Gujarat,Thursday,6.0,0.0,1,1,Organic Search,0
1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,5,1,1,North-Eastern Region,4,Returning_Visitor,False,False,33,T,2023-05-11 19:40:41.856784334,2023-05-11,19:40:41.856784,Assam,Thursday,2.0,3.0,2,1,Amazon Homepage Recommendations,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,Union Territories,3,Returning_Visitor,False,False,78,T,2023-05-11 20:23:19.728468980,2023-05-11,20:23:19.728468,Daman and Diu,Thursday,5.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,5,1,1,Southern Region,2,Returning_Visitor,False,False,41,T,2023-05-11 21:05:57.600153626,2023-05-11,21:05:57.600153,Tamil Nadu,Thursday,3.0,1.0,2,1,Organic Search,0
0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,5,3,2,Southern Region,2,Returning_Visitor,True,False,73,T,2023-05-11 21:48:35.471838272,2023-05-11,21:48:35.471838,Puducherry,Sunday,10.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,5,4,2,Eastern Region,3,Returning_Visitor,False,False,50,T,2023-05-11 22:31:13.343522918,2023-05-11,22:31:13.343522,Jharkhand,Thursday,1.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,4,North-Eastern Region,1,Returning_Visitor,False,False,55,M,2023-05-11 23:13:51.215207564,2023-05-11,23:13:51.215207,Assam,Thursday,0.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,5,3,2,Northern Region,3,Returning_Visitor,True,False,33,T,2023-05-11 23:56:29.086892210,2023-05-11,23:56:29.086892,Punjab,Sunday,1.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,5,2,2,North-Eastern Region,8,Returning_Visitor,False,False,72,T,2023-05-12 00:39:06.958576856,2023-05-12,00:39:06.958576,Tripura,Tuesday,2.0,0.0,2,1,Amazon Mobile App,0
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,5,1,1,Southern Region,1,Returning_Visitor,False,False,23,M,2023-05-12 01:21:44.830261501,2023-05-12,01:21:44.830261,Tamil Nadu,Thursday,1.0,0.0,2,1,Direct Search,0
2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,5,2,2,Union Territories,2,Returning_Visitor,False,False,76,T,2023-05-12 02:04:22.701946147,2023-05-12,02:04:22.701946,Ladakh,Tuesday,1.0,0.0,1,1,Organic Search,0
10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,5,3,2,Western Region,2,Returning_Visitor,True,False,21,M,2023-05-12 02:47:00.573630793,2023-05-12,02:47:00.573630,Gujarat,Saturday,6.0,0.0,1,1,Organic Search,0
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,5,2,2,Eastern Region,2,Returning_Visitor,False,True,18,F,2023-05-12 03:29:38.445315439,2023-05-12,03:29:38.445315,Bihar,Tuesday,2.0,0.0,1,0,Organic Search,377
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,5,2,2,Union Territories,1,Returning_Visitor,False,False,59,T,2023-05-12 04:12:16.317000085,2023-05-12,04:12:16.317000,Ladakh,Tuesday,0.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,1,1,Northern Region,3,Returning_Visitor,False,False,41,T,2023-05-12 04:54:54.188684731,2023-05-12,04:54:54.188684,Punjab,Monday,0.0,0.0,2,1,Amazon Email Promotions,0
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,5,2,2,Northern Region,2,Returning_Visitor,False,False,55,M,2023-05-12 05:37:32.060369377,2023-05-12,05:37:32.060369,Haryana,Wednesday,1.0,0.0,1,1,Organic Search,0
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,5,1,1,Eastern Region,1,Returning_Visitor,False,False,13,M,2023-05-12 06:20:09.932054023,2023-05-12,06:20:09.932054,Odisha,Wednesday,0.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,5,2,2,Unknown,1,Returning_Visitor,False,False,79,M,2023-05-12 07:02:47.803738669,2023-05-12,07:02:47.803738,Uttar Pradesh,Tuesday,12.0,3.0,2,1,Direct Search,0
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,5,1,1,Eastern Region,2,Returning_Visitor,True,False,41,F,2023-05-12 07:45:25.675423315,2023-05-12,07:45:25.675423,Sikkim,Saturday,2.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,5,1,1,Western Region,3,Returning_Visitor,False,False,66,M,2023-05-12 08:28:03.547107961,2023-05-12,08:28:03.547107,Gujarat,Wednesday,4.0,0.0,2,1,Amazon Email Promotions,0
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,5,2,2,Western Region,2,New_Visitor,False,True,39,F,2023-05-12 09:10:41.418792607,2023-05-12,09:10:41.418792,Maharashtra,Thursday,6.0,0.0,1,0,Organic Search,377
3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,5,2,2,Southern Region,2,Returning_Visitor,False,False,69,F,2023-05-12 09:53:19.290477253,2023-05-12,09:53:19.290477,Telangana,Monday,0.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,5,2,2,Northern Region,2,New_Visitor,False,True,51,M,2023-05-12 10:35:57.162161899,2023-05-12,10:35:57.162161,Haryana,Tuesday,0.0,0.0,1,0,Organic Search,377
